tez_no,yazar,yıl,title,üniversite,tez_türü,konu,tez_detay
49630,DENİZ KARAKAYA,1996,"Normovolemik hemodilüsyon ve kontrollü hipotansiyonun homolog kan transfüzyon gereksinimi, hemodinami, koagülasyon ve doku oksijenasyonuna etkileri<br><span style='font-style: italic';> ",Ondokuz Mayıs Üniversitesi,Tıpta Uzmanlık,Anestezi ve Reanimasyon = Anesthesiology and Reanimation," onclick=tezDetay('QqNGULkikXzdLHdYgHB5Bg','QqNGULkikXzdLHdYgHB5Bg')"
604829,HAVVA ŞAHİN,2004,Deneysel hemorajik şokta farklı sıvı tedavilerinin karaciğer ve böbrek arjinaz düzeylerine etkisi<br><span style='font-style: italic';>The effects of different fluid resuscitations on liver and kidney\'s arginase levels in experimental hemorrhagic shock,Ondokuz Mayıs Üniversitesi,Tıpta Uzmanlık,İlk ve Acil Yardım = Emergency and First Aid," onclick=tezDetay('XkKfedB1sbKMP6VxtNWcbQ','0ewYzsL9V03_vo_9BVqacA')"
503901,YALÇIN ÖNDER,1995,Samsun il merkezinde yaşayan yaşlıların medikososyal sorunlarının epidemiyolojik olarak incelenmesi<br><span style='font-style: italic';>,Ondokuz Mayıs Üniversitesi,Tıpta Uzmanlık,Halk Sağlığı = Public Health," onclick=tezDetay('kTx0qPAvUD74OtApDvVtOg','Wl44qZB12bR8uhd1f596mA')"
98985,YAKUP SEZER,2000,Laminektomi sonrası skar dokusunun önlenmesinde seprafilm (HA / CMC) membran ve yağ greftlerinin karşılaştırılması<br><span style='font-style: italic';> ,Ondokuz Mayıs Üniversitesi,Tıpta Uzmanlık,Nöroşirürji = Neurosurgery," onclick=tezDetay('l68n4uVTdVcuDHwg6MVuOQ','P4del1Ba4arUgXVxeuHFLQ')"
59666,CENGİZ TALU,1997,"Orta Karadeniz Bölgesinde sağlıklı kişilerdeki lipid, lipoprotein ve apolipoprotein düzeyleri<br><span style='font-style: italic';>",Ondokuz Mayıs Üniversitesi,Tıpta Uzmanlık,Biyokimya = Biochemistry," onclick=tezDetay('7cIdbSALdWo06wYwl81q4Q','7cIdbSALdWo06wYwl81q4Q')"
118620,LUNA AKSOY,2002,Behçet hastalığında eozinofil aktivitesi<br><span style='font-style: italic';> ,Ondokuz Mayıs Üniversitesi,Tıpta Uzmanlık,Dermatoloji = Dermatology," onclick=tezDetay('q0v6LtObXIdLbQSNBFlTQA','YWiHoA_A4CC0VkB38qWtiQ')"
59743,H. ERTAN ÖZKAYIHAN,1997,"Romatoid artritli hastalarda el fonksiyon testleri ile klinik, laboratuvar, radyolojik bulgular arasındaki ilişki ve eldeki fonksiyonel bozukluk üzerine etkili olan bulgu ve eklemler<br><span style='font-style: italic';>",Ondokuz Mayıs Üniversitesi,Tıpta Uzmanlık,Fiziksel Tıp ve Rehabilitasyon = Physical Medicine and Rehabilitation," onclick=tezDetay('3tpWOUaqkYGjae9WW7Yjag','3tpWOUaqkYGjae9WW7Yjag')"
118674,ALİ OSMAN AKSOY,2002,Nazal adezyon oluşumunun önlenmesinde seprafilm membranın etkinliğinin deneysel olarak araştırılması<br><span style='font-style: italic';> ,Ondokuz Mayıs Üniversitesi,Tıpta Uzmanlık,Kulak Burun ve Boğaz = Otorhinolaryngology (Ear-Nose-Throat)," onclick=tezDetay('IEU2pzvQX-E2CWFhj7DUxg','pYYZY__H8I7jIhR9yntntA')"
242105,ERSİN KÖKSAL,2009,Ratlarda uzun süreli intraserebroventriküler deksmedetomidin uygulanmasının antinosiseptif ve nörotoksik etkisi<br><span style='font-style: italic';>Antinociceptive and neurtoxic activity of long time intraserebroventricularly administered dexmedetomidine in rats,Ondokuz Mayıs Üniversitesi,Tıpta Uzmanlık,Anestezi ve Reanimasyon = Anesthesiology and Reanimation," onclick=tezDetay('ZS0lsqGx7B_h2gbuaFgV7A','a5hAY0KhMMW-2xTJVDQSeA')"
59777,HAYATİ ERGÜR,1997,Parotis kitlelerinin değerlendirilmesinde bilgisayarlı tomografi ve manyetik rezonans görüntüleme<br><span style='font-style: italic';>,Ondokuz Mayıs Üniversitesi,Tıpta Uzmanlık,Radyoloji ve Nükleer Tıp = Radiology and Nuclear Medicine," onclick=tezDetay('WE2v8nOhfZP6DbYX_I0ktA','WE2v8nOhfZP6DbYX_I0ktA')"
59778,LEVENT KAYA,1997,Alt ekstremite periferik arter hastalıklarında MRA\'nın tanı değeri<br><span style='font-style: italic';>,Ondokuz Mayıs Üniversitesi,Tıpta Uzmanlık,Radyoloji ve Nükleer Tıp = Radiology and Nuclear Medicine," onclick=tezDetay('NUjTt578gPZwLOFHHvlecw','NUjTt578gPZwLOFHHvlecw')"
