tez_no,yazar,yıl,title,üniversite,tez_türü,konu,tez_detay
448779,MERVE KARAKAŞ,2016,"Kronik nonspesifik boyun ağrılı hastalarda pulse elektromanyetik alan tedavisinin ağrı, fonksiyonel durum ve yaşam kalitesi üzerine etkinliği: Randomize çift kör plasebo kontrollü çalışma<br><span style='font-style: italic';>Effectiveness of pulsed electromagnetic field treatment on pain, functional status and quality of life in patients with chronic nonspecific neck pain: A randomized, double blind, placebo controlled study",Ankara Üniversitesi,Tıpta Uzmanlık,Fiziksel Tıp ve Rehabilitasyon = Physical Medicine and Rehabilitation," onclick=tezDetay('hO4QWAnZh92HkZoBU7pkgQ','csqcK2ZersGnuswAbbFtJQ')"
417496,BAKİ DERHEM,2016,Hekimlerin mevzuata göre sahip oldukları haklar ve cezai sorumlulukları konusunda bilgi düzeyi ve davranışları<br><span style='font-style: italic';>Physicians\' knowledge and behavior about their rights and criminal liabilities according to legislation,Ankara Üniversitesi,Tıpta Uzmanlık,Aile Hekimliği = Family Medicine," onclick=tezDetay('sdy_bEc51-UdK2-JCSnYAQ','D0Cc4Fg2p8_Ai4amGU1xtQ')"
384227,MURAT MERMERKAYA,2014,Seminal moleküler belirteçlerle non-invaziv olarak spermatogenezi saptamak mümkün mü?<br><span style='font-style: italic';>Is it possible to detect spermatogenesis non-invasively with seminal molecular markers?,Ankara Üniversitesi,Tıpta Uzmanlık,Üroloji = Urology," onclick=tezDetay('9Ve6uEQO7azgYN92t2MmnQ','E4U5aKJkchETrJB76ur9zw')"
307932,YASEMİN GÜZLE ADAŞ,2012,Mide kanser radyoterapisinde iki boyutlu ve üç boyutlu tedavi planlarının karşılaştırılması<br><span style='font-style: italic';>Comparison of 2d and 3d treatment plans in gastric cancer radiotherapy,Ankara Üniversitesi,Tıpta Uzmanlık,Onkoloji = Oncology," onclick=tezDetay('Q3ySzXMh8t1-9RIzvKtO0A','vdEfZX1juWfQzEZIUUqLYQ')"
396321,ZEYNEP YIĞMAN,2015,Sıçanda miyokardiyal iskemi sonrası doku onarımında insan göbek kordonu stroması kaynaklı mezenkimal kök hücrelerin  tedavi edici etkisinin  araştırılması<br><span style='font-style: italic';>Investigating the therapeutic effects of human umbilical cord derived mesenchymal stromal stem cells in tissue repair after myocardial ischemia in rats,Ankara Üniversitesi,Tıpta Uzmanlık,Göğüs Kalp ve Damar Cerrahisi = Thoracic and Cardiovascular Surgery ; Histoloji ve Embriyoloji = Histology and Embryology," onclick=tezDetay('zR9K_zsh3o-eVwRyKb86KA','5yFnzcT-mcnSzciguawkAg')"
406923,BİLGEHAN ÖZTOP,2015,Ön çapraz bağ tamiri yapılmış hastalarda kinezyoteyp ve breys uygulamalarının propriosepsiyon üzerine etkisi<br><span style='font-style: italic';>Effects of kinesiotaping and bracing methods on proprioception after acl reconstruction,Ankara Üniversitesi,Tıpta Uzmanlık,Spor = Sports," onclick=tezDetay('jSvBpTRYn2Pm4qqw7x4sXg','bL7hiHzDXML4HUJ815oK3A')"
513371,ELİF MUKİME SARICAOĞLU,2018,Metisiline dirençli staphylococcus aureus (MRSA) suşlarının farklı antistafilokokal ajanlara duyarlılıklarının belirlenmesi ve  duyarlılıkların klinik sonuçlar üzerine etkisinin araştırılması<br><span style='font-style: italic';>Determination of susceptibilities to different antistaphylococcal agents of methicillin resistant staphylococcus aureus isolates and investigation of the effect of susceptibilities on clinical outcomes,Ankara Üniversitesi,Tıpta Uzmanlık,Klinik Bakteriyoloji ve Enfeksiyon Hastalıkları = Clinical Microbiology and Infectious Diseases," onclick=tezDetay('u2aw0yhFS2jWNOipe-j-6w','w1SwK2wCNo07bpUDfodgGA')"
392911,İSMAİL CÖMERTOĞLU,2015,Kompleks bölgesel ağrı sendromlu (KBAS Tip 1) hastalarda elektromanyatik alan tedavisinin etkilerinin klinik ve ultrasonografik olarak değerlendirilmesi<br><span style='font-style: italic';>The evaluation of clinical and ultrasonographic effects of electromagnetic field therapy in patients with complex regional pain syndrome (CRPS Type 1),Ankara Üniversitesi,Tıpta Uzmanlık,Fiziksel Tıp ve Rehabilitasyon = Physical Medicine and Rehabilitation," onclick=tezDetay('_LgrZYIR4xXGbPHkfmgQ7A','QCG66TrvQMQ4Wf7xp8JwMw')"
546011,MELİKE CENGİZ,2018,Nonradyografik aksiyel spondiloartropatili hastalarda servikal mSASSS skoru ve semptom süresi ilişkisinin değerlendirilmesi<br><span style='font-style: italic';>Evaluation of the relationship between cervical mSASSS score and duration of symptoms in patients with non-radiographic axial spondyloarthropathy,Ankara Üniversitesi,Tıpta Uzmanlık,Romatoloji = Rheumatology," onclick=tezDetay('9P4QV6PmbAztgY9QuR6Uhg','eoeowIwchUL0xoZBksF9sQ')"
384229,MUSTAFA AYKUT KURAL,2014,Türk sinemasında nörolojik belirtiler<br><span style='font-style: italic';>Nerological symptomps in Turkish cinema,Ankara Üniversitesi,Tıpta Uzmanlık,Nöroloji = Neurology," onclick=tezDetay('fec_hKZbfq3vMjAcJ4AdNA','siNntgC3PW4tHeDVL6qtug')"
