tez_no,yazar,yıl,title,üniversite,tez_türü,konu,tez_detay
537461,FATMA SİBEL KOÇAK YÜCEL,1997,Akut myokard ınfarktüsünde streptokinaz uygulanan vakalarda magnezyum sülfat infüzyonunun aritmiler üzerine etkisi<br><span style='font-style: italic';>Effect of magnesium sulfate infusion on arrhythmias in patients undergoing streptokinase in acute myocardial infarction,Sağlık Bakanlığı,Tıpta Uzmanlık,Kardiyoloji = Cardiology," onclick=tezDetay('dhmTxHbvAPYEp-CrIgE-HQ','DhuOcDmFXT2qz30tSprvqQ')"
60008,KADİR ÖZTÜRK,1997,Ambliyopik şaşılık olgularında stereopsis varlığı<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Göz Hastalıkları = Eye Diseases," onclick=tezDetay('4YWs6uvJA7iaPr1FT6oPWQ','4YWs6uvJA7iaPr1FT6oPWQ')"
49566,HANDAN GİRAY,1996,Kapak malign tümörlerinde klinik ve tedavi özellikleri<br><span style='font-style: italic';> ,Sağlık Bakanlığı,Tıpta Uzmanlık,Göz Hastalıkları = Eye Diseases," onclick=tezDetay('OXBvRoI22DbFv3dMI5NP-Q','OXBvRoI22DbFv3dMI5NP-Q')"
49567,HÜSEYİN MİRKELAM,1996,Ekstrakapsüler katarakt cerrahisi tekniklerinde ön kamara açısı<br><span style='font-style: italic';> ,Sağlık Bakanlığı,Tıpta Uzmanlık,Göz Hastalıkları = Eye Diseases," onclick=tezDetay('k-30sjysishxS-ACZ4e_UQ','k-30sjysishxS-ACZ4e_UQ')"
49605,BİRSEN EKŞİOĞLU,1996,"Midazolam-ketamin, midazolam-fentanil anestezisinin hemodinamik etkileri ve postoperatif derlenme özellikleri<br><span style='font-style: italic';> ",Sağlık Bakanlığı,Tıpta Uzmanlık,Anestezi ve Reanimasyon = Anesthesiology and Reanimation," onclick=tezDetay('qXazseT5N2fxTFWgTR8BJQ','qXazseT5N2fxTFWgTR8BJQ')"
49629,GAYE ARKAN,1996,Laparoskopik ve açık kolesistektomilerde hemodinamik değişiklikler ve stres yanıtın karşılaştırılması<br><span style='font-style: italic';> ,Sağlık Bakanlığı,Tıpta Uzmanlık,Anestezi ve Reanimasyon = Anesthesiology and Reanimation," onclick=tezDetay('2dNnrOLORmnRyH9nPtncgw','2dNnrOLORmnRyH9nPtncgw')"
20151,BEDRİYE NUR AYRANCIOĞLU,1991,Kliniğimizde 1987-1990 yılları arasında tedavi edilen delici göz yaralanmalarının değerlendirilmesi<br><span style='font-style: italic';> ,Sağlık Bakanlığı,Tıpta Uzmanlık,Göz Hastalıkları = Eye Diseases," onclick=tezDetay('_Lq_OwYFxN0Luvq67_UHHg','_Lq_OwYFxN0Luvq67_UHHg')"
59980,ASUMAN ERENGÜL,1997,Fakik regmatojen retina dekolmanında diğer göz<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Göz Hastalıkları = Eye Diseases," onclick=tezDetay('aqaISFtG3X2IXDuiEUOi4Q','aqaISFtG3X2IXDuiEUOi4Q')"
59981,SERAP AKDAĞ,1997,Afakik ve psödofakik büllöz keratopatide keratoplasti<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Göz Hastalıkları = Eye Diseases," onclick=tezDetay('BIucy6nWzVUlJKGaQrv0Cw','BIucy6nWzVUlJKGaQrv0Cw')"
59982,METİN KÜÇÜKKAYA,1997,Distraksiyon osteogenezi ve klinik uygulamalarımız<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Ortopedi ve Travmatoloji = Orthopedics and Traumatology," onclick=tezDetay('IF124Qqvzf4LddVCK3MReQ','IF124Qqvzf4LddVCK3MReQ')"
60085,FADİMANA İPLİKÇİ (ÖZDİNGİŞ),1997,Hipertansif hastaların normotansif birinci dereceden akrabalarında insülin direnci<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Hematoloji = Hematology," onclick=tezDetay('KIKR3rBiPcWWUYSDYXwaCQ','KIKR3rBiPcWWUYSDYXwaCQ')"
49408,F. FİGEN AYHAN ARDIÇ,1996,Karpal tünel sendromunda lokal steroid injeksiyonlarının klinik ve elektrofizyolojik değerlendirilmesi<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Fiziksel Tıp ve Rehabilitasyon = Physical Medicine and Rehabilitation," onclick=tezDetay('h619zt-k9jRForZX3fowZQ','h619zt-k9jRForZX3fowZQ')"
49953,İZZET HAKKI ARIKAN,1996,"Kronik böbrek yetmezliği olan hipertansif hastalarda, hospitalizasyonun kan basıncına etkileri<br><span style='font-style: italic';> ",Sağlık Bakanlığı,Tıpta Uzmanlık,Nefroloji = Nephrology," onclick=tezDetay('5RhFEjM1eM4idAqEkZP_KA','5RhFEjM1eM4idAqEkZP_KA')"
49409,FATMA TAŞPINAR,1996,"Romatoid artritte, AİMS sağlık soru formunun klinik ve laboratuvar bulgularla ilişkisi<br><span style='font-style: italic';> ",Sağlık Bakanlığı,Tıpta Uzmanlık,Fiziksel Tıp ve Rehabilitasyon = Physical Medicine and Rehabilitation," onclick=tezDetay('vujKD781HHmIXpQtGdGBag','vujKD781HHmIXpQtGdGBag')"
