tez_no,yazar,yıl,title,üniversite,tez_türü,konu,tez_detay
623902,İLKBAL TEMEL YÜKSEL,2011,"Basit endometrial hiperplazide levonorgestrel salgılayan rahim içi sistem (Ls-Ris) kullanımının uterin arter, uterin volüm ve endometrium üzerine etkisi<br><span style='font-style: italic';>The effect of levonorgestrel releasing intrauterine system (Lr-Ius) on uterine artery, uterine volume and endometrium in simple endometrial hyperplasia",Sağlık Bilimleri Üniversitesi,Tıpta Uzmanlık,Kadın Hastalıkları ve Doğum = Obstetrics and Gynecology," onclick=tezDetay('p15yMqwPC_iGzPcOBvHESQ','V8Lm21_FQygVAVdcUh-LBg')"
643819,GÜNER YILDIZ,2008,Vazektominin erektil fonksiyon ve yaşam kalitesi üzerine olan etkisinin araştırılma<br><span style='font-style: italic';>Does vasectomy affect erectile functions and quality of life?,Sağlık Bilimleri Üniversitesi,Tıpta Uzmanlık,Üroloji = Urology," onclick=tezDetay('lraWobyAy6NIOh2-7yUs2A','hnmqJoxdWHkKO9DOpo-hwQ')"
661211,ORHAN GÖZAYDIN,2009,Spinal  anestezi  ile  yapılan  unilateral  inguinal  herni operasyonlarında; Hiperbarik levabupivakain ve hiperbarik bupivakain karşılaştırılması.<br><span style='font-style: italic';>Comparison  of  hyperbaric  levobupivacain  and  hyperbaric bupivacain  in  unilateral  i̇nguinal  herrnia  operations  performed  with spinal anesthesia,Sağlık Bilimleri Üniversitesi,Tıpta Uzmanlık,Anestezi ve Reanimasyon = Anesthesiology and Reanimation," onclick=tezDetay('nL7e7HLifOMGnZbwqJRqlg','U6IB0tn45JQKImhHabwkZg')"
661429,SEDAT AKGÖL,2010,Missed abortus gebeliklerinin vakum aspirasyon ile sonlandırılmasında vaginal misoprostol uygulanmasının sonuçları<br><span style='font-style: italic';>The effect of i̇ntravagi̇nal mi̇soprostol i̇n termi̇nati̇on of mi̇ssed aborti̇on by vacuum aspi̇rati̇on,Sağlık Bilimleri Üniversitesi,Tıpta Uzmanlık,Kadın Hastalıkları ve Doğum = Obstetrics and Gynecology," onclick=tezDetay('Gxr3qaqp8xpDbKHdJNeg4Q','3yrGc2vPchM6VluEBiF9Nw')"
702414,HİLAL SUSAM ŞEN,2010,Hışıltılı süt çocuğunda yüksek duyarlı c reaktif proteinin tanı değeri var mıdır<br><span style='font-style: italic';>,Sağlık Bilimleri Üniversitesi,Tıpta Uzmanlık,Allerji ve İmmünoloji = Allergy and Immunology ; Çocuk Sağlığı ve Hastalıkları = Child Health and Diseases," onclick=tezDetay('AucApQyUjfDg_TlNwT2VNg','Mv99JAg76DithJL455BtAw')"
616882,ORKUNT ÖZKAPTAN,2011,"Radikal retropubik prostatektomide pelvik çapların ameliyat süreci, fonksiyonel ve patolojik sonuçlara etkisi<br><span style='font-style: italic';>The effect of pelvic dimensions on radical retropubic prostatektomi operative, functional and patolojical outcome",Sağlık Bilimleri Üniversitesi,Tıpta Uzmanlık,Üroloji = Urology," onclick=tezDetay('QZyZq1AOGqXWRpOiIdP5jA','71tcVaIsp81zt9h3vf8FlA')"
664113,BURÇAK ERGİN,2009,Juvenil miyoklonik epilepside frontal disfonksiyon varlığının kognitif testler ışığında değerlendirilmesi<br><span style='font-style: italic';>Neuropsychological assessment in juvenile myoclonic epilepsy,Sağlık Bilimleri Üniversitesi,Tıpta Uzmanlık,Nöroloji = Neurology," onclick=tezDetay('tSimKstEpTtYYI1Iyw8UEQ','bKiGRiagA2okfXRXnnICqQ')"
769256,ZEKİ TEMİZTÜRK,2011,"Off ve on-pump koroner baypas cerrahisinin erken dönemde kardiyak fonksiyonlar üzerine etkilerinin preoperatif ve postoperatif nt-probnp, troponin ı ve ejeksiyon fraksiyonu değerleri ile karşılaştırılması<br><span style='font-style: italic';>Comparison of the effects of off and on-pump coronary bypass surgery on early term cardiac functions with preoperative and postoperative nt-probnp, troponin i and ejection fraction values",Sağlık Bilimleri Üniversitesi,Tıpta Uzmanlık,Göğüs Kalp ve Damar Cerrahisi = Thoracic and Cardiovascular Surgery ; Kardiyoloji = Cardiology," onclick=tezDetay('Lp3C13WEHG6JlO-dV8fErQ','CXUmoVSyUA5-GEuAG6Cl4g')"
704130,ALİ KEMAL KAYAPINAR,2005,Deneysel modelde ani karın içi basınç artışı ve dekompresyon sonrası oktreotid\'in etkisi<br><span style='font-style: italic';>The effect of octreotide after the sudden increase intra-abdominal pressure and decompression  in the experimental model,Sağlık Bilimleri Üniversitesi,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('Osx1WYksFULgfXdtNJPXsg','b0YRS5Rr1VXEIGs9RIXZzw')"
664104,SELDA KARGIN,2005,Ani İşitme Kaybında İntratimpanik Tedaviler<br><span style='font-style: italic';>Intratympanic Treatments in Sudden Hearing Loss,Sağlık Bilimleri Üniversitesi,Tıpta Uzmanlık,Kulak Burun ve Boğaz = Otorhinolaryngology (Ear-Nose-Throat)," onclick=tezDetay('PcIWSGUB4PJ8kWnXe1pYuA','xbUf9FXZpk2LmomneXlX4Q')"
