tez_no,yazar,yıl,title,üniversite,tez_türü,konu,tez_detay
691756,EDA GÜL ÖZCAN,2021,Çocuklarda tip 1 diabetes mellitus\'ta kan şekeri kontrolünün serbest ve bioavailable 25(OH) vitamin D düzeylerine etkisi<br><span style='font-style: italic';>Effect of blood sugar control on free and bioavailable vitamin 25(OH) D levels in TYPE 1 diabetes mellitus in children,Sağlık Bakanlığı,Tıpta Uzmanlık,Çocuk Sağlığı ve Hastalıkları = Child Health and Diseases," onclick=tezDetay('zes22BqZH9LVOUI04TkRwg','wNQ1ro1vQIiXU9Fbn52ASQ')"
654413,SÜLEYMAN AVCI,2020,"Rotator manşet yırtık onarımına ek olarak yapılan distalklavikula rezeksiyonunun klinik sonuçlara etkisi<br><span style='font-style: italic';>In addition to rotator cuff tear repair, effect of distalclavicle resection on clinical outcomes",Sağlık Bakanlığı,Tıpta Uzmanlık,Ortopedi ve Travmatoloji = Orthopedics and Traumatology," onclick=tezDetay('UD-syvVUKctGqBhrHaFYJA','do3Cg5GqVnwhr8Pu4kE0Kg')"
624127,SERKAN GÖKASLAN,2020,"Aort ve mitral kapak darlığının, koroner kalsiyum skorlama tekniği kullanılarak koroner arter hastalığı ile ilişkisinin araştırılması<br><span style='font-style: italic';>Investigation of the relationship between coronary artery disease and aort andmitral valve stenosis by using coronary calcium scoring technique",Sağlık Bakanlığı,Tıpta Uzmanlık,Kardiyoloji = Cardiology," onclick=tezDetay('can09Md401vIxyur0rInbQ','FUSu713OyXL47IOz8XMiFA')"
726327,SALİHA GÖKÇE ÖZDEMİR,2022,Non-endometrioid tip endometrium kanserinde lenf nodu tutulumunu etkileyen faktörlerin incelenmesi<br><span style='font-style: italic';>Investigation of factors affecting lymph node involvement in non-endometrioid type endometrium cancer,Sağlık Bakanlığı,Tıpta Uzmanlık,Kadın Hastalıkları ve Doğum = Obstetrics and Gynecology," onclick=tezDetay('eFrWJLjCo4bCa8om0M-Efw','dkmsndR1CUVWfSdko0Q0bA')"
803139,AHMET ACAR,2023,"Cerrahi ve konservatif tedavi uygulanan izole posterior malleol kırıklarının klinik, pedobarografik ve radyolojik karşılaştırılması<br><span style='font-style: italic';>Clinical, pedobarographic and radiological comparison of isolated posterior malleolus fractures undergoing surgical and conservative treatment",Sağlık Bakanlığı,Tıpta Uzmanlık,Ortopedi ve Travmatoloji = Orthopedics and Traumatology," onclick=tezDetay('v-MXMpUW41ocSksZIKVmxQ','hVhnf_FO_kuRODlPLlr_FA')"
909744,YUNUS EMRE KARTAL,2024,Total diz artroplastilerinde kan transfüzyon yönetiminin postoperatif morbidite üzerine etkilerinin retrospektif incelenmesi<br><span style='font-style: italic';>A retrospective analysis of the effects of blood transfusion management on postoperative morbidity in total knee arthroplasties,Sağlık Bakanlığı,Tıpta Uzmanlık,Anestezi ve Reanimasyon = Anesthesiology and Reanimation," onclick=tezDetay('OFlj53NOj1B0iB3NchK7Jw','bPmS5z2i_Z0GdmXv48RoNQ')"
714204,SEMA POLAT,2022,Yüksek grade\'li osteosarkomlarda kemoterapiye verilen tümör yanıtının hasta ve tümör özellikleri ile karşılaştırılması<br><span style='font-style: italic';>The association between the histological response of neajuvant chemotherapy and patient and tumor characteristics in high grade osteosarcoma,Sağlık Bakanlığı,Tıpta Uzmanlık,Patoloji = Pathology," onclick=tezDetay('2bEQ0UAeUxN2NOZHijzRBA','Cha3ws0aAuTDvOaFG6ZCGQ')"
726708,DOĞUKAN FIRTINA,2022,Prof. Dr. Cemil Taşçıoğlu Şehir Hastanesi Aile Hekimliği Polikliniğine başvuran 65 yaş ve üstü  COVID-19 hastalığı geçiren hastaların pnömokok aşı farkındalıklarının değerlendirilmesi<br><span style='font-style: italic';>The evaluation of the pneumococcal vaccine awareness of patients over 65 years of age who applied to Prof. Dr. Cemil Taşçioğlu City Hospital Family Medicine Polyclinic and who have had  COVID-19,Sağlık Bakanlığı,Tıpta Uzmanlık,Aile Hekimliği = Family Medicine," onclick=tezDetay('uuq7-zs004gZAv9c07tmHg','4-H18Y8efkcwAv-SaZf0gg')"
726823,GÜLHAN TURĞUT,2022,Prof. Dr. Cemil Taşcıoğlu Şehir Hastanesi Gaziosmanpaşa Hürriyet Eğitim Aile Sağlığı Merkezi\'ne başvuran postmenopozal kadınlarda obezite ve uyku kalitesinin değerlendirilmesi<br><span style='font-style: italic';>The evaluation of obesity and sleep quality in postmenaposal women  applying to Prof. Dr. Cemil Taşcioğlu City Hospital Gaziosmanpaşa Hürriyet Educational Family Health Center,Sağlık Bakanlığı,Tıpta Uzmanlık,Aile Hekimliği = Family Medicine," onclick=tezDetay('-MIabWySkdSOxJahHvrLWw','MEYh7HHB16VpaKJbLpytMQ')"
726743,BUSE ULUÇAY ÜNAL,2022,COVID-19 kişisel tehdit algısının ve pandemi önlemlerine uyumun değerlendirilmesi<br><span style='font-style: italic';>Covid-19 personal threat perception and the level of behavior of compliance with COVID-19 precautions according to the  COVID-19 transmission status and vaccination status,Sağlık Bakanlığı,Tıpta Uzmanlık,Aile Hekimliği = Family Medicine," onclick=tezDetay('_IP_FGuxWshRHeBOuHJPgA','JixJ3rnkra_9B0ZeIjj-CQ')"
818677,DİLARA ERDEM,2023,İnsidan periton diyalizi hastalarında uzun süreli ürik asit seviyesi değişimlerinin mortalite ile ilişkisinin değerlendirilmesi<br><span style='font-style: italic';>Evaluation of the relationship of long-term uric acid level changes and mortality in patients with incident peritoneal dialysis,Sağlık Bakanlığı,Tıpta Uzmanlık,Nefroloji = Nephrology ; İç Hastalıkları = Internal diseases," onclick=tezDetay('XGZQPquQs1wAibXWBtXwMg','Cx84vOIuZVrkYqxRvUb15g')"
798439,MEHMET ŞAHİN,2023,Ayak bileği kırıklarında bilgisayarlı tomografi görüntülerinin kırık sınıflandırması ve tedavi seçimi üzerine etkisi: Gözlemci içi ve gözlemciler arası uyum analizi<br><span style='font-style: italic';>The effect of computed tomography images on fracture classification and treatment choice in ankle fractures: Analysis of intra-observer and inter-observer agreement,Sağlık Bakanlığı,Tıpta Uzmanlık,Ortopedi ve Travmatoloji = Orthopedics and Traumatology," onclick=tezDetay('YcSPjTrHwD7zImPHh4RShg','HluxDtRMkk73EMRnITbixw')"
819585,FATİH TAT,2023,Covid-19 pandemisinde çocukluk çağı öksürüklerinde neler değişti<br><span style='font-style: italic';>What has changed in childhood coughs in the Covid 19 pandemic,Sağlık Bakanlığı,Tıpta Uzmanlık,Çocuk Sağlığı ve Hastalıkları = Child Health and Diseases," onclick=tezDetay('1hGCi3KS-WVvVDvYfumtFw','LClzvpgp1oBuTgjK4FxpIA')"
819587,AYÇA KILIÇ,2023,12-18 yaş arası çocukların Covİd-19 enfeksiyonu geçirme veaşılanma durumlarının değerlendirilmesi<br><span style='font-style: italic';>Children 12-18 years old to get Covid-19 infection andevaluation of vaccination situations,Sağlık Bakanlığı,Tıpta Uzmanlık,Çocuk Sağlığı ve Hastalıkları = Child Health and Diseases," onclick=tezDetay('MjRMRGuiWmPHN_0Z3AlHFg','K2Emx4bwfbtS2YI-C80P6g')"
803743,HALİT ÖVGEHAN AYDOĞAN,2023,"Erkek faktörü endikasyonu ile ıvf programına kabul edilen ve ıcsı uygulanan hastalarda, total motil sperm sayısının fertilizasyon oranları, embriyo kalitesi ve gebelik oranları üzerine olan etkisinin araştırılması<br><span style='font-style: italic';>Investigation of the effect of total motile sperm count on fertilization rates, embryo quality and pregnancy rates in patients accepted to ivf program with the indication of male factor infertility and treated with icsi.",Sağlık Bakanlığı,Tıpta Uzmanlık,Kadın Hastalıkları ve Doğum = Obstetrics and Gynecology," onclick=tezDetay('w0zBblyfAYvwAvSdVbSvMA','7XQQBGlq1j3hjIRwntunng')"
819561,ELİF TUĞÇE GÜNER,2023,"İdrar kültürlerinden izole edilen GSBL oluşturan ve oluşturmayanEscherichia coli izolatlarında fosfomisin duyarlılığının otomatize sıvı mikrodilüsyon sistemi (Vitek-2), hızlı fosfomisin/E. Coli NP testi, disk difüzyon ve agar dilüsyon yöntemleri ile karşılaştırmalı olarak araştırılması<br><span style='font-style: italic';>Comparative investigation of fosfomycin susceptibility in esbl-forming and non-esbl-forming escherichia coli isolates isolated from urine cultures by automated liquid microdilution system (Vitek-2), rapid fosfomycin/E.Coli NP test, disk diffusion and agar dilution methods",Sağlık Bakanlığı,Tıpta Uzmanlık,Mikrobiyoloji = Microbiology," onclick=tezDetay('qKUI2EXEWpSA4eNPbhgBbg','hjIuKteuh2NnR2SFznb4lQ')"
797577,OKTAY ŞAHİN,2023,Kliniğimizde takip edilen intrahepatik kolestazlı gebelerin ve sağlıklı gebelerin ilk trimester hemogram parametrelerinden inflamatuar belirteçlerin karşılaştırılması<br><span style='font-style: italic';>A comparison of inflammatory markers from the first trimester hemogram parameters of pregnancy with intrahepatic cholestas and healthy pregnancy followed in our clinic,Sağlık Bakanlığı,Tıpta Uzmanlık,Kadın Hastalıkları ve Doğum = Obstetrics and Gynecology," onclick=tezDetay('ncELqdbV_XyF75TKukNmQg','9Ehs1kJFau34uKWL4wwBgg')"
819661,AZİZ TEMEL,2023,"Hiperkolesterolemi Tip IIA tanısı ile izlenen hastaların demografik, klinik, biyokimyasal, moleküler genetik özelliklerinin incelenmesi ve tedavilerinin değerlendirilmesi<br><span style='font-style: italic';>Invastigation of the demographic, clinical, biochemical, molecular genetic characteristics of the patients followed with hyperchollesterolemia type IIA diagnosis and evaluation of their treatments",Sağlık Bakanlığı,Tıpta Uzmanlık,Çocuk Sağlığı ve Hastalıkları = Child Health and Diseases," onclick=tezDetay('RmsAh5qWwvBd0ibjb2zGkA','p-kdPvqzn-OKGVRpgnUHgg')"
808283,ADEM KUZU,2023,Acil servise akut koah alevlenme sebebiyle başvuran 35 yaş üzerindeki hastalarda 30 günlük mortalite ve yoğun bakım ünitesine yatış oranları açısından decaf ve news-2 skorlarının karşılaştırılması<br><span style='font-style: italic';>Comparison of decaf and NWWS-2 scores for 30-day mortality and intensive care admission rate in patients over 35 years old WHO admitted to the emergency department with acute copd exacerbation,Sağlık Bakanlığı,Tıpta Uzmanlık,Acil Tıp = Emergency Medicine," onclick=tezDetay('rFhIRGwbjmIZpDhjSDFaNA','TSAsTevOREs4_ofw-F6rtw')"
803438,DİDEM ÖZKAN,2023,2018-2021 yılları arasında hastanemiz yoğun bakım ünitelerinden gönderilen kan kültürü ve alt solunum yolu örneklerinden izole edilen gram negatif bakterilerin antibiyotik duyarlılık verileri ve direnç profiline COVİD-19 pandemisinin etkisi<br><span style='font-style: italic';>The effect of the COVİD-19 pandemic on the antibiotic susceptibility data and resistance profile of gram-negative bacteria isolated from blood cultures and lower respiratory tract samples sent from the intensive care units of OUR hospital between 2018-2021,Sağlık Bakanlığı,Tıpta Uzmanlık,Mikrobiyoloji = Microbiology," onclick=tezDetay('GI7s8KVGn9xIB-3dEdAyEw','_zM8KR6-VtvDz6yPcCsGJQ')"
796868,RECEP USTAALİOĞLU,2023,Meme kanseri hastalarında tümöral ve stromal dokuda kaveolin-1 ekspresyonunun sağkalıma etkisi<br><span style='font-style: italic';>Prognostic significance of stromal caveolin-1 expression in brast cancer patients,Sağlık Bakanlığı,Tıpta Uzmanlık,Onkoloji = Oncology," onclick=tezDetay('kN_2M5-aIj2BpKohsnRPtA','kdUgbj1EM44DVwvnribiTw')"
