tez_no,yazar,yıl,title,üniversite,tez_türü,konu,tez_detay
663912,AHMET BURAK AYDEMİR,2021,Medial patellar mesafenin lateral patellar mesafeye oranının patellar dizilim bozukluğu tanısında etkinliğinin manyetik rezonans görüntüleme ile değerlendirilmesi<br><span style='font-style: italic';>Evaluation of the effectiveness of the diagnosis of patellar malalignment of the ratio of medial patellar distance to lateral patellar distance by magnetic resonance imaging,Gazi Üniversitesi,Tıpta Uzmanlık,Radyoloji ve Nükleer Tıp = Radiology and Nuclear Medicine," onclick=tezDetay('iekmoLsjoauqbIdcNUTtwg','uyZGGv30CbboTlVKnxcHXw')"
474039,MURAT YAVUZ KOPARAL,2017,Berrak hücreli renal hücreli karsinomda preoperatif albumin/ globulin oranının sağkalımı öngörmedeki prognostik rolü<br><span style='font-style: italic';>Prognostic role of preoperative albumin to globulin ratio in predicting survival of clear cell renal cell carcinoma,Gazi Üniversitesi,Tıpta Uzmanlık,Üroloji = Urology," onclick=tezDetay('md5FlVPRcbcinaX1syRtog','AOOtTysY9Zy7-cGP9gruOQ')"
412508,SERKAN ÜNLÜ,2015,"Hemodiyaliz hastalarında hemodiyaliz öncesi ve sonrası sağ kalp sistolik ve diyastolik fonksiyonlarının iki boyutlu benek takibi yöntemi ile değerlendirilmesi ve konvansiyonel yöntemler ile karşılaştırılması<br><span style='font-style: italic';>Evaluation of right heart systolic and diastolic functions BY speckle tracking echocardiography, and comparison with conventional techniques, before and after hemodialysis in patients with end stage kidney disease",Gazi Üniversitesi,Tıpta Uzmanlık,Kardiyoloji = Cardiology," onclick=tezDetay('f-VoJ1B-Zd_CONSU8TH6hQ','paupPqZE-_UKWwq724TzfQ')"
417366,HARUN DEMİRCİ,2016,"Travmatik beyin yaralanması sonrası kullanılan antiepileptik ilaçlardan, fenitoin, levetirasetam, karbamazepin ve valproik asit\'in aksonların re-myelinizasyonuna etkisi<br><span style='font-style: italic';>Effects of antipileptic drugs; phenytoin levetiracetam carbamazepine and valproic acid,on remyelination after traumatic brain injury.",Gazi Üniversitesi,Tıpta Uzmanlık,Nöroşirürji = Neurosurgery," onclick=tezDetay('-S7ao8S2uS675P0md-cK-Q','jJBCNFONTXf4H1r5uBLtIA')"
448732,SUNA BÜRKÜK,2016,Paroksismal nokturnal hemoglobinüri şüphesi olan hastalarda PNH klonu sıklığının değerlendirilmesi<br><span style='font-style: italic';>Evaluation of PNH clone frequency in patients with paroxysmal nocturnal hemoglobinuria suspicion,Gazi Üniversitesi,Tıpta Uzmanlık,Hematoloji = Hematology," onclick=tezDetay('uDc9hejP15Z9ErHodoPD0w','tvAPWm6yFSMP-4dWn6V9Eg')"
625482,NACİYE TÜRK ÖZTERLEMEZ,2019,"Gebe ratlarda gebelik esnasında tekrarlayan dozlarda parasetamol uygulamasının doğacak ratların akciğer, böbrek ve karaciğer dokuları üzerine etkileri.<br><span style='font-style: italic';>Effects of repeated administration of paracetamol in pregnant rats during pregnancy on newborn\'s lung, kidney and liver",Gazi Üniversitesi,Tıpta Uzmanlık,Anestezi ve Reanimasyon = Anesthesiology and Reanimation," onclick=tezDetay('6Ci_gwbOjZYpPNej9v688g','KWjpOFNiSzg_GydvQun3Ow')"
324330,ORHAN ASLAN,2013,Nonpalpabl meme lezyonlarında tel ile işaretleme sonrası yapılan eksizyonel biyopsinin tanısal önemi ve tedavinin yönlendirilmesindeki yeri<br><span style='font-style: italic';>The role of wire guided localization excisional biopsy in the diagnosis and managament of nonpalpable breast lesions,Gazi Üniversitesi,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('YQDWbNsl-er1sRdShBn5ag','55_tI3GekqfXQqB8_IvTgQ')"
448728,İSMAİL DALDAL,2016,Posterolateral füzyonda yeni bir biyomalzeme – karbon nanotüp/ hidroksiapatit trikalsiyum fosfat kompoziti:Rat modeli<br><span style='font-style: italic';>A novel biomaterial-carbon nanotube/ hydroxyapatite tricalcium phosphate composite for posterolateral fusion: Rat model,Gazi Üniversitesi,Tıpta Uzmanlık,Ortopedi ve Travmatoloji = Orthopedics and Traumatology," onclick=tezDetay('o2bNWhgAM5Xt50aG2mSTYQ','MeUWngu9tsWPBbPG4LLueA')"
645708,ESİN ŞAHİN,2020,"Tekrarlayan in vitro fertilizasyon başarısızlığı olan endometriozis hastalarında endometrial HOXA-10, HOXA-11, ß-1 integrin, ECM-1, fak ve CD 44 immünohistokimyasal ekpresyonlarının fertil kadınlarla karşılaştırılması<br><span style='font-style: italic';>Endometrial HOXA-10, HOXA-11, ß-1 integrine, ECM-1, fak and CD 44 immunohistochemical expressions of the fertile expressions of endometriosis",Gazi Üniversitesi,Tıpta Uzmanlık,Kadın Hastalıkları ve Doğum = Obstetrics and Gynecology," onclick=tezDetay('AoCNv4EKf8_gMF6cJ_3Dlw','636vW0mCTvZTG9Cvv9s2Iw')"
696018,HÜLYA ERCAN EMREOL,2021,Renal transplantasyon ile izlenen pediatrik hastalarda nötrofil lenfosit oranı ve trombosit lenfosit oranının akut rejeksiyonla ilişkisinin ve kronik allogreft nefropatisini belirlemedeki rolünün değerlerlendirilmesi<br><span style='font-style: italic';>The value of the relationship of neutrophil lymphocyte rate and platelet lymphocyte ratio with acute rejection and their role in determination of chronic alllogreft nephropathy in pediatric patients followed after renal transplantation,Gazi Üniversitesi,Tıpta Uzmanlık,Çocuk Sağlığı ve Hastalıkları = Child Health and Diseases," onclick=tezDetay('FGva5WniO3ZSHWVYM0GDcg','00r1fisFBvFMPChcGVrL1w')"
