tez_no,yazar,yıl,title,üniversite,tez_türü,konu,tez_detay
118739,GÜZİN GÜRSOY,2002,Akciğer kanserinde neopterinin tanısal değeri<br><span style='font-style: italic';>The diagnostic value of neopterin in lung cancer,Sağlık Bakanlığı,Tıpta Uzmanlık,Göğüs Hastalıkları = Chest Diseases," onclick=tezDetay('_Lit6fJJtBsanDumHi_EJA','Y9WZSKif5QXFcLj9KcfQvQ')"
476365,ZAHİDE YILMAZ,2004,Relapsing remitting multipl skleroz\'da serum kolesterol düzeyi ile manyetik rezonans görüntüleme aktivasyonunun karşılaştırılması<br><span style='font-style: italic';>Comparison of serum kolesterol level and mr activation in relapsing remitting multıple sclerosis,Sağlık Bakanlığı,Tıpta Uzmanlık,Nöroloji = Neurology," onclick=tezDetay('tDVmlhryu1GipmUPt1x3Jw','hvD8LHCJy0H9ZoKx2UH4iQ')"
91238,GÖNÜL GÖNCÜ,2000,Serebral palsi\'de kemik mineral yoğunluğu<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Fiziksel Tıp ve Rehabilitasyon = Physical Medicine and Rehabilitation," onclick=tezDetay('g7K_tSI8kwyueG561O_ZTw','g7K_tSI8kwyueG561O_ZTw')"
476299,CENK EVREN,2004,Kobay (guinea pig) timpan membranında insizyonel miringotomiden önce ve sonra uygulanan mitomisin c ile 5-fluorourasilin kapanma sürelerine etkisi<br><span style='font-style: italic';>The effect of topical mitomycin-c and 5-fluorouracil application before or after incisional myringotomy on patency times of guinea pig tympanic membrane perforations,Sağlık Bakanlığı,Tıpta Uzmanlık,Kulak Burun ve Boğaz = Otorhinolaryngology (Ear-Nose-Throat)," onclick=tezDetay('86HyBQeSmf-vUCYpxQtHnQ','rUKRN3oscvDA5xY2CD-tpQ')"
663585,EMEL ERSÖZ,2000,Strok risk faktörü ve prognostik gösterge olarak proteinüri<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Nöroloji = Neurology," onclick=tezDetay('Q89swWsftomf3A8EYFt4Eg','v5NjjWFHObSpCO5WKOKeEA')"
156877,FADİME İLTEN,2001,Akut pnömoni tanısı ile hastaneye yatırılarak izlenen 2 ay ile 2 yaş arasındaki çocukların kardiyovasküler değerlendirme bulguları<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Çocuk Sağlığı ve Hastalıkları = Child Health and Diseases," onclick=tezDetay('Qok2tIGS_z3NNhYUHVLntg','p2ibZVPsLvx0Ld_QbzjqoQ')"
156933,EMİNE DİBEK MISIRLIOĞLU,2001,Allerjik hastalıklarda risk faktörleri ve tanı yöntemleri<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Allerji ve İmmünoloji = Allergy and Immunology ; Çocuk Sağlığı ve Hastalıkları = Child Health and Diseases," onclick=tezDetay('RNlTdo3KYxPrdAOYNthyeA','X3uR8rAT9mxd_hND5HlbVQ')"
118646,AYDIN YILMAZ,2002,Küçük hücreli dışı akciğer kanserlerinde vasküler endotelyal growth faktörün prognoz ile olan ilişkisi<br><span style='font-style: italic';>The relationship between vascular endothelial growth factor and prognosis in nonsmall cell lung cancer,Sağlık Bakanlığı,Tıpta Uzmanlık,Göğüs Kalp ve Damar Cerrahisi = Thoracic and Cardiovascular Surgery," onclick=tezDetay('xw_kbWCqvC2J8Vod8nsk8Q','3MJJ3ftEbhPUZCm2S93FbQ')"
625708,İBRAHİM KELEŞ,1999,Benign prostat hiperplazisinin tedavisinde transvezikal prostatektomi transuretral rezeksiyon ve transuretral vaporizasyonun etkinliklerinin karşılaştırılması<br><span style='font-style: italic';>Comparison of the effectiveness of transvesi̇cal prostatectomy transuretral resection and transuretral vaporization in the treatment of benign prostat hyperplasia,Sağlık Bakanlığı,Tıpta Uzmanlık,Üroloji = Urology," onclick=tezDetay('PUrHZhRspkxTP8QaQot5Uw','iBHjhjGpI4lGnFeWY7M_Rg')"
419674,ERDOĞAN DADAŞ,2002,Tetrasikilin ve talk plörodezisin karşılaştırılması<br><span style='font-style: italic';>Comparison of tetracycline and talk pleurodesis,Sağlık Bakanlığı,Tıpta Uzmanlık,Göğüs Kalp ve Damar Cerrahisi = Thoracic and Cardiovascular Surgery," onclick=tezDetay('kfAO2j44u6m4n5B8hL7ZzQ','6pmLlQFqB_m0e8jHyKzSMg')"
118742,AYŞE SARI,2002,Akciğer kanserli olguların birinci derece yakınlarında malignite görülme sıklığı<br><span style='font-style: italic';>The frequency of malignity in the first degree relatives of the lung cancer cases,Sağlık Bakanlığı,Tıpta Uzmanlık,Göğüs Hastalıkları = Chest Diseases," onclick=tezDetay('7GWD2txR1dO9n3gT8fEbuQ','jGwFO9nOHtm0lr5DT_5ueQ')"
91241,GAMZE AÇIKGÖZ,2000,Sauna banyosunun inflamatuar ve non inflamatuar hastalıklar üzerindeki etkileri<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Fiziksel Tıp ve Rehabilitasyon = Physical Medicine and Rehabilitation," onclick=tezDetay('PtDSIdw077DkmCg5cZRmYA','PtDSIdw077DkmCg5cZRmYA')"
491753,HANDE HÜSNİYE TELEK,2004,Kornea hastalılarına bağlı perforasyonlarda amniyon membran transplantasyonu<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Göz Hastalıkları = Eye Diseases," onclick=tezDetay('zS2LXwt9I0blvvv2H9cTZQ','mk4KLF5XLPq_rhGv8lLUGQ')"
118746,TARKAN ÖZDEMİR,2002,Akciğer kanserinde tanı ve tedavi gecikmesi<br><span style='font-style: italic';>Delay diagnosis and treatment in lung cancer,Sağlık Bakanlığı,Tıpta Uzmanlık,Göğüs Hastalıkları = Chest Diseases," onclick=tezDetay('LM_uSzRMiGHNbjXhcmsNlg','jDpzQ__B59IgGHDMTBs1Xg')"
652687,LEYLA BULUT TEKİN,2004,"Hiperplastik ve neoplastik endometrium\'un ayırımında c erbB2, EMA, B 72.3 ekspresyonlarının yeri<br><span style='font-style: italic';>",Sağlık Bakanlığı,Tıpta Uzmanlık,Patoloji = Pathology," onclick=tezDetay('u_aaaMf7Z0FIIYIk4fLxsQ','fpE1A1eLp7sbhjRJzcGcRQ')"
602601,PINAR ERGEN,2000,Doğurganlık çağındaki kadınlarda rubella seroprevalansı<br><span style='font-style: italic';>Seroprevalence of rubella in fertile women,Sağlık Bakanlığı,Tıpta Uzmanlık,Klinik Bakteriyoloji ve Enfeksiyon Hastalıkları = Clinical Microbiology and Infectious Diseases," onclick=tezDetay('yUAhB2w-ZUkEgEvLq7sZgw','wJMVDq-apvbU7Ai-JlVwag')"
671794,FARUK TONGA,2000,Metastatik beyin tümörleri<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Nöroşirürji = Neurosurgery," onclick=tezDetay('l8CbBKcSiTtiBJXN5wErWA','-qtu5y_pAkMIqfcqlcjMtw')"
99059,GÜNTER DİLSİZ,2000,Perianal fistüllerin cerrahi tedavisi<br><span style='font-style: italic';> ,Sağlık Bakanlığı,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('vnSBRBGV66-edrFHUU8mHw','9lMRDfVxivbeZqUqVwYrLQ')"
