tez_no,yazar,yıl,title,üniversite,tez_türü,konu,tez_detay
118866,ARZU AYYILDIZBAYRAKTAR (UZUN),2002,Retina ven dal tıkanıklıklarında argon laser fotokoagülasyon tedavisi öncesi ve sonrasında makula bölgesinin optik koherens tomografi ve fundus flöresein anjiografi ile değerlendirilmesi<br><span style='font-style: italic';> ,İstanbul Üniversitesi,Tıpta Uzmanlık,Göz Hastalıkları = Eye Diseases," onclick=tezDetay('UzF-JHN8gFlUD2larBkp8A','WXhm8QLbrE6jsngRZi17BQ')"
90473,İBRAHİM EREN,2000,Panik bozukluğunda bölgesel beyin kan akımı değişikliklerinin Tc99m-HMPAO SPECT ile değerlendirilmesi<br><span style='font-style: italic';>Evaluation of regional cerebral blood flow changes with Tc99m-HMPAO SPECT in panic disorder,İstanbul Üniversitesi,Tıpta Uzmanlık,Psikiyatri = Psychiatry," onclick=tezDetay('7bqCrXKUnJ4aKJBwsQi4Tg','7bqCrXKUnJ4aKJBwsQi4Tg')"
156875,ZEYNEP ALADEMİR,2004,"Meme kanserli hastalarda O(6) metilguanin DNA metiltransferaz, glutatyon S-transferaz aktivitesi ve nitrik oksit\'in önemi<br><span style='font-style: italic';>O(6) methylguanine DNA methyltransferase,glutathione S-transferase activities and nitric oxide in patients with breast cancer",İstanbul Üniversitesi,Tıpta Uzmanlık,Biyokimya = Biochemistry," onclick=tezDetay('D3rIRy_D9l-xsQSa8Bpxxg','Lrim2j13OhnLocRagiZxeg')"
156876,MEHTAP SULTAN TURHAN,2004,"Meme tümörlü hastalarda vasküler endotel büyüme faktörü, nitrik oksit ve ürokinaz plazminojen aktivatör<br><span style='font-style: italic';>Vascular endothelial growth factor, nitric oxide and urokinase plasminogen activator in breast tumour patients",İstanbul Üniversitesi,Tıpta Uzmanlık,Biyokimya = Biochemistry," onclick=tezDetay('BwDyosDrDpYYPb-Jquh_fg','p3GqEu29CBYCDJYBDxDBrg')"
132226,A. SİMİN OĞUZ,2003,Pubik kemik kremaster kas bileşik flebi: yeni bir flep modeli (deneysel çalışma)<br><span style='font-style: italic';>,İstanbul Üniversitesi,Tıpta Uzmanlık,Plastik ve Rekonstrüktif Cerrahi = Plastic and Reconstructive Surgery," onclick=tezDetay('vVtJzna6JyWTvtfPXlUCKg','a-FS2MQ54OOAwyby76DAVQ')"
156897,ÖZGÜR DURLANIK,2004,Erkek infertilitesinde semen kalitesinin heat shock protein70 ile ilişkisinin incelenmesi<br><span style='font-style: italic';>To determine the association of semen quality with Hsp70 in the infertil men,İstanbul Üniversitesi,Tıpta Uzmanlık,Biyokimya = Biochemistry," onclick=tezDetay('iW9vP9YphNVYdg-JIVUdKg','I4S9fTYvYpRIsphq61h60A')"
157001,ŞEFİKA KÖRPINAR,2004,Farklı basınç değerlerinde uygulanan hiperbarik oksijen tedavisinin plazma ve eritrosit düzeyinde oksidatif stres ve antioksidan status üzerine etkileri<br><span style='font-style: italic';>,İstanbul Üniversitesi,Tıpta Uzmanlık,Deniz ve Sualtı Hekimliği = Marine and Underwater Medicine," onclick=tezDetay('3C34oflCr7x___6ZJMqahw','j6O1UuHzTVAg_4fNAumZyw')"
132263,MURAT ULUDAĞ,2003,Farklı iki treadmill egzersiz uygulamasının kas liftleri üzerindeki etkisinin morfolojik olarak değerlendirilmesi<br><span style='font-style: italic';>Morphologic assessment of effect in muscle fibers different two treadmill exercise,İstanbul Üniversitesi,Tıpta Uzmanlık,Fiziksel Tıp ve Rehabilitasyon = Physical Medicine and Rehabilitation," onclick=tezDetay('8a4mLsrIUnxOrczE4S4FTg','pkuqtzszbwvKEvtUHHHlWQ')"
157002,ERDEM GÜVEN,2004,Prefabrika supraklaviküler flep ile yüz rekonstrüksiyonu<br><span style='font-style: italic';> ,İstanbul Üniversitesi,Tıpta Uzmanlık,Plastik ve Rekonstrüktif Cerrahi = Plastic and Reconstructive Surgery," onclick=tezDetay('NyXNCnhXjAaUKiTUHfli6A','GGQneRB8ZedUAOrAGCjapw')"
118675,ENDER GÜÇLÜ,2002,Akustik travma sonrası guinea pig kokleasında meydana gelen histolojik değişikliklerin elektron mikroskobuyla değerlendirilmesi<br><span style='font-style: italic';>Electron microscopic evaluation of histologic changes in guinea pig cochleae after exposure to acoustic trauma,İstanbul Üniversitesi,Tıpta Uzmanlık,Kulak Burun ve Boğaz = Otorhinolaryngology (Ear-Nose-Throat)," onclick=tezDetay('Hz4j8_BCRbiGrAepcqABFA','B4i9OmzNZ_jhLsQrd2FK6Q')"
