tez_no,yazar,yıl,title,üniversite,tez_türü,konu,tez_detay
434566,ESENGÜL BULÇAK,2014,Erken doğum tehditi tanısıyla prepartum steroid tedavisi alan ve 37.haftadan sonra gerçekleşen doğumlarla steroid tedavisi almayan term gebeliklerin neonatal sonuçlarının karşılaştırılması<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Kadın Hastalıkları ve Doğum = Obstetrics and Gynecology," onclick=tezDetay('210GpXRmgHvW6gEpBjAfmA','4cwY0DfzK4HRZvEtAEJh5g')"
526038,MAHMUT İLKİN YERAL,2012,"İlk ve ikinci trimesterde yapılan 50 ve 100 gr OGTT ile 75 gr OGTT\'nin, gebelik diyabetini erken tanımada rolü ve birbirine üstünlüğünün değerlendirilmesi<br><span style='font-style: italic';>İlk ve ikinci trimesterde yapılan 50 ve 100 gr OGTT ile 75 gr OGTT\'nin, gebelik diyabetini erken tanımada rolü ve birbirine üstünlüğünün değerlendirilmesi",Sağlık Bakanlığı,Tıpta Uzmanlık,Kadın Hastalıkları ve Doğum = Obstetrics and Gynecology," onclick=tezDetay('j-hH7HUZHDDvT_jmqSVTAw','8zSh-perjsWqgrtlB3CUeA')"
676414,CEMİL YÜKSEL,2016,Mı̇de kanserlı̇ hastalarda HSP90 proteı̇nı̇ ekspresyonunun klı̇nı̇kopatolojı̇k krı̇terlerle ve genel sağ kalımla ı̇lı̇şkı̇sı̇nı̇n araştırılması<br><span style='font-style: italic';>Relationship of HSP90 protein expression in gastric cancer patients wi̇th overall survival and clinicopathological features,Sağlık Bakanlığı,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('YH42ruxKGscWX8QizJzI3g','Z_AZqfIrOllShnHbecu_zg')"
344166,FERİDE ÜN CANDAN,2013,Multiple skleroz hastalarında 25-hidroksikalsiferol düzeyinin kranial magnetik rezonans görüntüleriyle değerlendirilmesi<br><span style='font-style: italic';>The assesment of serum vitamin D levels and relation between these levels and cranial MRG in multiple sclerosis,Sağlık Bakanlığı,Tıpta Uzmanlık,Nöroloji = Neurology," onclick=tezDetay('9WiLcA1SDjCEoClQrmbrLA','2HtQDVPLenB6-EumA-iJcQ')"
411933,DEMET FURKAN SEVİNDİ,2013,Cinsel yolla bulaşan enfeksiyon etkenlerinin tanısında kullanılan konvansiyonel yöntemler ve DPO TM (dual priming oligonükleotid) tabanlı multipleks PCR yönteminin karşılaştırılması<br><span style='font-style: italic';>Comparison of conventional methods used in the diagnosis of sexually transmitted infectionsand DPO TM (Dual priming oligonükletid) based multiplex PCR method,Sağlık Bakanlığı,Tıpta Uzmanlık,Mikrobiyoloji = Microbiology," onclick=tezDetay('_7I2K-wx9VgAbBBiANuaeA','jxhVziJ5qRnso9Ct4BUBCQ')"
554649,YAVUZER KOZA,2012,Koroner baypas yapılan hastalarda safen ven greftlerinin tıkanması ile serum eritropoietin düzeyi arasındaki ilişki<br><span style='font-style: italic';>Relationship between serum erythropoietin level and saphenous vein graft disease in patients with coronary bypass,Sağlık Bakanlığı,Tıpta Uzmanlık,Kardiyoloji = Cardiology," onclick=tezDetay('48eqIztRlg8d1U5tlIR4CQ','KbpxYBEEIp7H3qKA_ynCyw')"
557234,ABDULHAMİT MİSİR,2016,OTA/AO 23C3 distal radius kırığı olan hastalarda kırık hatları ve parçalanma bölgelerinin haritalanması<br><span style='font-style: italic';>Fracture lines and comminution zones in OTA/AO type 23C3 distal radius fractures: The Distal Radius Map,Sağlık Bakanlığı,Tıpta Uzmanlık,Ortopedi ve Travmatoloji = Orthopedics and Traumatology," onclick=tezDetay('ODaMBBrdTPcRzUAtJlIpoA','_vPlyLESP7sYwJxEnmYf8w')"
679889,MUSTAFA BURAK AKSELİM,2014,Üriner inkontinans tiplerinde mesane duvar kalınlığının tedavi başarısı ile ilişkisi<br><span style='font-style: italic';>Correlation of bladder wall thickness and treatment success in types of urinary incontinence,Sağlık Bakanlığı,Tıpta Uzmanlık,Kadın Hastalıkları ve Doğum = Obstetrics and Gynecology," onclick=tezDetay('F4MUKK-VbAb39ZvNMPT2gw','78ztBzZoYbK_2i87BEPG5A')"
663388,GÜLŞAH ÇIKRIKÇI IŞIK,2015,Bening paroksismal pozisyonel vertigoda vitamin d ve kalsiyum düzeylerinin analizi<br><span style='font-style: italic';>Analysis of vitamin d and calcium levels in benign paroxysmalpositional vertigo,Sağlık Bakanlığı,Tıpta Uzmanlık,İlk ve Acil Yardım = Emergency and First Aid," onclick=tezDetay('JpoqcLxoyFeJ-vUfIUf6Dg','-afZ6XDjlwoH0meCCtXzig')"
602263,ERSİN GÜNDOĞAN,2014,Gastrointestinal stromal tümörlerde prognostik faktörler<br><span style='font-style: italic';>Gastrointestinal stromal tumors: Factors affecting prognosis,Sağlık Bakanlığı,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('snVi1iwMsN4nBd3TMtNcoA','Obdr0QClMsLVD9XgDv0iuQ')"
679902,PELİN TEKE KISA,2015,"Çocukluk çağı kanserlerinde relaps/rekürrenslerin saptanmasında klinik, laboratuvar ve radyolojik bulguların değerlendirilmesi<br><span style='font-style: italic';>Role of surveillance screening in detecting tumor recurrence after treatment of childhood cancers",Sağlık Bakanlığı,Tıpta Uzmanlık,Çocuk Sağlığı ve Hastalıkları = Child Health and Diseases," onclick=tezDetay('JiwhLazbNYVyaKgs67gl0g','ZjzXrODsNCWxKsAVVK9Csg')"
703950,KADİR YILDIRIM,2015,Kolon adenomu ve kolorektal kanserde yeni bir prediktör olarak CXCL5<br><span style='font-style: italic';>CXCL5 as a new predictor in adenoma of colon and colorectal cancer,Sağlık Bakanlığı,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('aOVNndq2VGEVUJpRB3jDDg','JwkvgOz4v0rJiaG3r6bN6g')"
569718,MERVE BAŞARAN,2013,Nikah işlemleri için sağlık raporu almak üzere başvuranların aile planlaması ve üreme sağlığı konusundaki bilgi düzeyi ve beklentilerinin saptanması<br><span style='font-style: italic';>Determination of the knowledge and expectations of the applicants about family planning and reproductive health in order to obtain a medical report for the marriageprocedures,Sağlık Bakanlığı,Tıpta Uzmanlık,Aile Hekimliği = Family Medicine," onclick=tezDetay('b4tEpvwWdkbN_DPhHW7ROQ','kXNlNvxP_-MrQNlYvUlYOA')"
361301,SULTAN TURAN EROĞLU,2014,İntihar girişimi olan ve olmayan ötimik bipolar hastaların sağlıklı kontrollerle difüzyon tensör görüntüleme ile karşılaştırılması<br><span style='font-style: italic';>Comparison of euthymic suicidal and non-suicidal bipolar patients with healthy controls by using diffusion tensor imaging,Sağlık Bakanlığı,Tıpta Uzmanlık,Psikiyatri = Psychiatry," onclick=tezDetay('nnEhMHQhioKu3V_jTSQeqg','A5Fop8N-QIACBuOskzlVcA')"
638003,YASEMİN UYAR,2015,"Ambulansla acil servise getirilen ve kafa travması nedeniyle yatırılan 65 yaş üstü ve altı olguların etyoloji, klinik özellik ve sonlanımları<br><span style='font-style: italic';>Etiologies , clinics and outcomes of under and over 65 aged cases arrived to emergency department by ambulance and hospitalized because of head injuries.",Sağlık Bakanlığı,Tıpta Uzmanlık,İlk ve Acil Yardım = Emergency and First Aid," onclick=tezDetay('o4k9KJm8WThP-by01ZjmkA','j-IC4Zw5kijYGDY7qxGcXA')"
680778,HABİP YILMAZ,2012,Ortopedi diz ve kalça protezi ameliyatlarında preoperatif oral karbonhidrat alımının cerrahistres üzerine etkisi<br><span style='font-style: italic';>The effect of preoperative oral carbohydrate intake on surgical stres due to orthopedic surgery such as knee or hip replacement surgery.,Sağlık Bakanlığı,Tıpta Uzmanlık,Anestezi ve Reanimasyon = Anesthesiology and Reanimation," onclick=tezDetay('wHVBPNv8T_MdShp2eH5ivQ','nJNPCrTLqtexfd7TYazxWQ')"
480069,HALEF OKAN DOĞAN,2013,"Subklinik hipotiroidi hastalarında serum lipid seviyelerinin tirotropin seviyesi, yaş ve cinsiyet ile ilişkisinin araştırılması<br><span style='font-style: italic';>",Sağlık Bakanlığı,Tıpta Uzmanlık,Biyokimya = Biochemistry," onclick=tezDetay('I1opOvcsGSoz5hQ4ZcxxVw','7yMH7CUlG3DuHycEzSQfyw')"
709195,MUSTAFA OZAN HORSANALI,2013,Böbrek Hücreli Kanser Nedeniyle Radikal Nefrektomi Yapılan Hastalarda Yaş ve Cinsiyetin Sağkalıma Etkisi<br><span style='font-style: italic';>The effect of age and gender on survival in patients who underwent radical nephrectomy due to renal cell carcinoma,Sağlık Bakanlığı,Tıpta Uzmanlık,Üroloji = Urology," onclick=tezDetay('ANrglfQuChf9M-vtXWpMuA','ZiCCi2LUUfmERr9aWfzB4Q')"
519216,ADNAN KAYA,2014,Atrial fibrilasyon ve sol atrial appendaj trombusu olan hastaların hematolojik parametrelerindeki değişme<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Kardiyoloji = Cardiology," onclick=tezDetay('bCNlMpJK6nax1NhE8_LyTQ','tFsBTABBigYuAM0vfUmBVg')"
511277,DİLEK YAŞA,2013,Yüksek miyopili hastalarda iris kıskaçlı fakik ön kamara lens implantasyonu sonuçlarımız<br><span style='font-style: italic';>Anterior chamber iris-claw phakic intraocular lens implantation in patients with high myopia,Sağlık Bakanlığı,Tıpta Uzmanlık,Göz Hastalıkları = Eye Diseases," onclick=tezDetay('-BXXDje1TlvUCtqBCtkHdg','aRWf-VSrGyMthB2A3ZItnQ')"
314625,SIDIKA BATAŞ BİLGEÇ,2012,"6-12 yaş arası dikkat eksikliği hiperaktivite bozukluğu olan çocukların annelerinin baş etme tutumları, depresyon, anksiyete düzeyleri ve erişkin dikkat eksikliği hiperaktivite bozukluğu açısından incelenmesi<br><span style='font-style: italic';>Evoluation of coping strategies, depression, anxiety levels and adult attetion deficit hyperactivity disorder in the mothers of 6-12 years old children with diagnosis of attetion deficit hyperactivity disorder",Sağlık Bakanlığı,Tıpta Uzmanlık,Psikiyatri = Psychiatry," onclick=tezDetay('E5Hl--vebDlXx2LzOts7rg','GsdVQTT7OlMr9YuwaJoLHg')"
