tez_no,yazar,yıl,title,üniversite,tez_türü,konu,tez_detay
226003,CUMHUR ÖZCAN,2008,Sıçanlarda vaskülerize sürrenal bezi transplantasyon modeli geliştirilmesi<br><span style='font-style: italic';>Design of a vascularized adrenal gland transplantation model in the rat,Ankara Üniversitesi,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('bdSBbN8rsZaoVOsST5QrUg','9Rz5erBxBTrrOXNmElBeMA')"
266838,KUTSAL DEVRİM SEÇİNTİ,2010,Gümüş anot uygulaması ve gümüş kaplı anti bakteriyel vertebra implantları<br><span style='font-style: italic';>Silver anode application and silver coated antibacterial vertebral implants,Ankara Üniversitesi,Tıpta Uzmanlık,Nöroşirürji = Neurosurgery," onclick=tezDetay('aStheGsvHPVwhsqP8d1R7Q','4H6TfUcyuEC2lZsqwUHgLw')"
260366,HÜSEYİN CİHAN DEMİREL,2010,Büyük koraliform taşların tedavisinde multitrakt perkütan nefrolitotripsi ve sandviç tedavi yöntemlerinin başarı ve komplikasyon oranları açısından karşılaştırılması<br><span style='font-style: italic';>Comparison of multitract percutaneous nephrolithotripsy and sandwich therapy modal?t?es for complete coraliform kidney stones: Success and compl?cation rates,Ankara Üniversitesi,Tıpta Uzmanlık,Üroloji = Urology," onclick=tezDetay('IyG_xbYzZIgOtN0pviVV-Q','sciqqsJxsT3vc92_K029mQ')"
229532,HACER SERDAROĞLU,2007,Genel anestezi ile sezeryanda indüksiyon amaçlı kullanılan tiyopental ve propofolün anne ve fetusda lipid peroksidasyonu üzerine etkisi<br><span style='font-style: italic';>The effect of induction agents propofol and thiopental on lipid peroxidation in mother and fetus in caesarian section with general anesthesia,Ankara Üniversitesi,Tıpta Uzmanlık,Anestezi ve Reanimasyon = Anesthesiology and Reanimation," onclick=tezDetay('GPHnUgFzjo85KFrEzd75Vg','Zo4PJlp-hByhwfj8UTl3EA')"
306344,YUSUF SEVİM,2011,Venöz yetmezlikte mikrovasküler fonksiyonların değerlendirilmesi<br><span style='font-style: italic';>Evaluation of microvascular function in venous insufficiency,Ankara Üniversitesi,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('RV7JLeg663aBeMSTZ8cfUg','PkbAFD9JzaKf_xjxYJZdhA')"
229984,NİL ÖZYÜNCÜ,2008,Çıplak metal stentler ve ilaç salınımlı stentlerin C-reaktif protein düzeyleri üzerine etkilerinin karşılaştırılması<br><span style='font-style: italic';>Comparison of the effects of bare metal stents and drug eluting stents on C-reactive protein levels,Ankara Üniversitesi,Tıpta Uzmanlık,Kardiyoloji = Cardiology," onclick=tezDetay('KrIqi9XTvVShfhu870EoMg','vyfzvOyvpi9NS0djhQhGPw')"
306314,YUSUF ÇOKAY,2011,"Kraniyotomilerde kafatası sinir bloklarının hemodinami, bis ve postoperatif ağrı üzerine etkileri<br><span style='font-style: italic';>The effect of scalp nerve blocks on hemodynamia, bis and postoperative pain in craniotomies",Ankara Üniversitesi,Tıpta Uzmanlık,Anestezi ve Reanimasyon = Anesthesiology and Reanimation," onclick=tezDetay('ZhebHMa1jmeVDfB7-5Hh-w','TQmhrSx9IIYvp6gPBLqPyg')"
260336,AYŞE SAYILI,2009,Çocukluk çağı kronik karaciğer hastalarında koagülan ve antikoagülan faktör düzeyleri ile sEPCR\'nin hastalık evresi ile ilişkisinin incelenmesi<br><span style='font-style: italic';>The levels of coagulant and anticoagulant factors in pediatric chronic liver disease and relation between sEPCR and the severity of the disease,Ankara Üniversitesi,Tıpta Uzmanlık,Hematoloji = Hematology ; Çocuk Sağlığı ve Hastalıkları = Child Health and Diseases," onclick=tezDetay('zP6lAQ3bJBKHo4JHToH-Hw','wmhhcumgFdtu7Y5MrLdtdg')"
298730,EMİNE YÜKSEL KARS,2011,Subakromiyal sıkışma sendromunda steroid fonoforezinin etkinliği<br><span style='font-style: italic';>Effectiveness of phonophoresis in subacromial ımpingement syndrome treatment,Ankara Üniversitesi,Tıpta Uzmanlık,Fiziksel Tıp ve Rehabilitasyon = Physical Medicine and Rehabilitation," onclick=tezDetay('qRJOGLRZv6BarL2D38ugSg','z7l38K8IaeelsRJoMf_4yA')"
298719,FATMA FUNDA ÇELİK,2011,"Perkütan nefrolitotomi vakalarında nefrostomi kateteri etrafına lokal anestezik infiltrasyonunun postoperatif ağrı, hasta ve hekim memnuniyeti açısından karşılaştırılması<br><span style='font-style: italic';>Comparıson of patıent and physıcıan satısfactıon for the percutaneous nephrol?thotomy nephrostomy catheter local anesthetıc ınfıltratıon for postoperatıve paın",Ankara Üniversitesi,Tıpta Uzmanlık,Anestezi ve Reanimasyon = Anesthesiology and Reanimation," onclick=tezDetay('9B2EyCpgjvydqxCpSvm3Zw','36DiomvLASeRsF53BPBWhw')"
