tez_no,yazar,yıl,title,üniversite,tez_türü,konu,tez_detay
60857,HAMDİ BEZİRCİOĞLU,1987,Lomber disk hernilerinde tanı yöntemlerinin karşılaştırılması<br><span style='font-style: italic';>,Ege Üniversitesi,Tıpta Uzmanlık,Nöroşirürji = Neurosurgery," onclick=tezDetay('YYf9eoEx9wPpM-3vzrFIEw','YYf9eoEx9wPpM-3vzrFIEw')"
60858,ENGİN OLCAY,1987,Serebrovasküler hastalıklarda klinik ve BT ilişkileri<br><span style='font-style: italic';>,Ege Üniversitesi,Tıpta Uzmanlık,Nöroloji = Neurology," onclick=tezDetay('JTXcubBHE7Fox1hCPNKlZA','JTXcubBHE7Fox1hCPNKlZA')"
282083,HAYRİYE ÇİSEM AKYILDIZ,2010,Hirschsprung hastalığı nedeniyle uygulanan farklı operasyon tekniklerinin karşılaştırmalı değerlendirmesi<br><span style='font-style: italic';>Comparative results of different operative techniques in Hirschsprung?s disease,Ege Üniversitesi,Tıpta Uzmanlık,Çocuk Cerrahisi = Pediatric Surgery," onclick=tezDetay('JUrQshLSKBmPf53h7LFQiQ','DmYy8MzFQ55HnpBKWAUmNQ')"
247341,GÜRBÜZ GÖRÜMLÜ,2010,"Metastatik kolorektal kanserde EGFR ekspresyonu, KRAS ve BRAF mutasyon durumu ile setuksimab yanıtı arasındaki ilişki<br><span style='font-style: italic';>Relationship between EGFR expression, KRAS and BRAF mutation status and response to cetuximab in metastatic colorectal cancer",Ege Üniversitesi,Tıpta Uzmanlık,Onkoloji = Oncology," onclick=tezDetay('WQ164QWpEgEhIGGLdf9EYQ','Fh-l5UxqqCoMF0pbfLrKOA')"
173697,İNCİ DOĞRU,1979,Patojen stafilokokların faj tiplendirilmesi ve antibiyotik duyarlılıkları<br><span style='font-style: italic';> ,Ege Üniversitesi,Tıpta Uzmanlık,Mikrobiyoloji = Microbiology," onclick=tezDetay('BEWbJ0vIJziXyew6ZOOzKw','OAxN8coWk-ZT2MOSdQ_FPQ')"
20339,ARİF VEHBİ KIRHAN,1991,Tip I ve Tip II diabetes mellitusta metabolik kontrol ve serum magnezyum düzeylerinin diabetik retinopati üzerine etkileri<br><span style='font-style: italic';> ,Ege Üniversitesi,Tıpta Uzmanlık,Göz Hastalıkları = Eye Diseases," onclick=tezDetay('_ysfT4LHTYvklYgcyb-7Ow','_ysfT4LHTYvklYgcyb-7Ow')"
154893,BEYHAN SONGÜR,1984,Antibakteriyel nitroimidazollerin ve 5-fluorocytosine+rifampin kombinasyonunun in vitro antifungal etkilerinin araştırılması<br><span style='font-style: italic';> ,Ege Üniversitesi,Tıpta Uzmanlık,Klinik Bakteriyoloji ve Enfeksiyon Hastalıkları = Clinical Microbiology and Infectious Diseases," onclick=tezDetay('8DdxtmK0ZVW44Vp3kNhQrg','qgx5VpAMGpKTPHh65ALJRA')"
236248,FİGEN YILMAZ,2009,Açık kalp cerrahisi geçiren hastalarda postoperatif ağrı tedavisinde intravenöz parasetamolun morfin tüketimine etkisi<br><span style='font-style: italic';>The effects adding iv paracetamol as an additive analgesic for postoperative pain relieve in patients who underwent open heart surgery,Ege Üniversitesi,Tıpta Uzmanlık,Anestezi ve Reanimasyon = Anesthesiology and Reanimation," onclick=tezDetay('_0MCXtC-f0lTOySDM6kIKQ','o0udunpX46RctyheRQA8XA')"
173761,İBRAHİM KEMAL ASTARCIOĞLU,1978,Özefagus rekonstrüksiyonları<br><span style='font-style: italic';> ,Ege Üniversitesi,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('k1dqC4jQMMTIbkEFUuoPTg','yEVShE152z4a0un4jaCi8Q')"
71235,AYLİN AYDIN,1998,Farklı protokollere göre tedavi edilmiş ileri evre nazofarinks karsinomlu olguların retrospektif olarak değerlendirilmesi<br><span style='font-style: italic';>,Ege Üniversitesi,Tıpta Uzmanlık,Onkoloji = Oncology ; Radyoloji ve Nükleer Tıp = Radiology and Nuclear Medicine," onclick=tezDetay('af6p7OgTktAnvlHTo0WGmw','af6p7OgTktAnvlHTo0WGmw')"
