tez_no,yazar,yıl,title,üniversite,tez_türü,konu,tez_detay
91606,HÜSNİYE ÖZCAN (SEVİL),2000,İntrauterin gelişme geriliğinde human plasental growth hormon seviyelerinin belirleyiciliği<br><span style='font-style: italic';>The Significance of human placental growth hormone levels in intrauterine growth retardation,Dokuz Eylül Üniversitesi,Tıpta Uzmanlık,Kadın Hastalıkları ve Doğum = Obstetrics and Gynecology," onclick=tezDetay('fEOvC31aoYTYz0xDJBUjVQ','Fk07GE_DTRPowMoEsGkLYg')"
156956,EBRU NEVİN ÇETİN,2004,"Klasik dekolman cerrahisinden sonra korneal topografi, korneal kalınlık, ön kamara derinliği ve aksiyel uzunlukta görülen değişiklikler<br><span style='font-style: italic';>The changes in corneal topography, corneal thickness, anterior chamber depth and axial length after scleral buckling surgery",Dokuz Eylül Üniversitesi,Tıpta Uzmanlık,Göz Hastalıkları = Eye Diseases," onclick=tezDetay('sW7Q4mFVrzn65THEMzGQHw','BfhlRwW81WgTB3h3yPdy8A')"
49565,SERAP ÇAVDAR,1996,Atılabilir lenslerin terapötik amaçlı kullanımı<br><span style='font-style: italic';> ,Dokuz Eylül Üniversitesi,Tıpta Uzmanlık,Göz Hastalıkları = Eye Diseases," onclick=tezDetay('gqF-XLPJzeqZQrGfzx5Z_w','gqF-XLPJzeqZQrGfzx5Z_w')"
314672,MÜZEYYEN ÜZEL,2012,Acil servise konvulzif nöbet ile başvuran hastalarda iskemi modifiye albumin\'in tanısal değeri<br><span style='font-style: italic';>Diagnostic value of ischemia modified albumin in emergency department patients presenting with convulzive seizure,Dokuz Eylül Üniversitesi,Tıpta Uzmanlık,İlk ve Acil Yardım = Emergency and First Aid," onclick=tezDetay('2susMK8clTlQwzXALKLnoA','rPFuqnfuz8152jSpJdQ5HA')"
288422,CEM ŞİMŞEK,2011,Acil serviste iskemik inme hastalarının yönetimine inme ünitesinin etkisi: 5 yıllık geriye dönük tarama<br><span style='font-style: italic';>Effect of regional stroke units on the management of stroke patient in emergency department: Retrospective 5 years study,Dokuz Eylül Üniversitesi,Tıpta Uzmanlık,Nöroloji = Neurology ; İlk ve Acil Yardım = Emergency and First Aid," onclick=tezDetay('WXRUC_vqUl3GS4j_Ig7B6Q','VnRJRr7UkxcMiizt9_8PVQ')"
243096,ABDULLAH SERKAN YENER,2009,"İnsidental adrenal adenomlu hastalarda uzun dönem takip tümör boyutu, hormonal aktivite ve metabolik parametreler<br><span style='font-style: italic';>Long term follow-up in patients with incidentally discovered adrenal adenomas tumor diameter, hormonal status and metabolic parameters",Dokuz Eylül Üniversitesi,Tıpta Uzmanlık,Endokrinoloji ve Metabolizma Hastalıkları = Endocrinology and Metabolic Diseases," onclick=tezDetay('DI05rx5BUHr7UInnkPy6bg','1T4q8bcamKgBWpE2HSGP1A')"
49568,MURAT TUNÇ,1996,Komplikasyonsuz planlanmış ekstrakapsüler katarakt ektraksiyonu ve arka kamera lens implantasyonu sonrası kistoid maküla ödemi ve profilakside topikal Deksametozan ile Diklofenak\'ın yeri<br><span style='font-style: italic';> ,Dokuz Eylül Üniversitesi,Tıpta Uzmanlık,Göz Hastalıkları = Eye Diseases," onclick=tezDetay('bYHOeeW2dj4trze1mYZ3_g','bYHOeeW2dj4trze1mYZ3_g')"
91607,TARIK MANDAL,2000,Travayda fetal distres tanısında elektronik fetal monitörizasyon ve mekonyumlu amniyon sıvısının değeri<br><span style='font-style: italic';>The Value of electronic fetal monitoring and meconium stained amniotic fluid in the diagnosis of fetal distress during labor,Dokuz Eylül Üniversitesi,Tıpta Uzmanlık,Kadın Hastalıkları ve Doğum = Obstetrics and Gynecology," onclick=tezDetay('ixVEayC6VvmXaJDQgvvMfw','43wkjNxDej4kBWJVDdHe9Q')"
304445,ABDULLAH HALUK ŞİRİN,2012,Neoadjuvan kemoradyoterapi verilen lokal ileri rektum kanserli hastalarda tümör tomurcuklanmasının prognostik önemi<br><span style='font-style: italic';>The prognostic value of tumor ?budding? in patients with locally advanced rectal cancer after neoadjuvant chemoradiotherapy,Dokuz Eylül Üniversitesi,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('Kq2W9vSMhzXrvw2oAt2e5Q','Pkpt7D0W1ZxbT0k3RozUqw')"
49606,BAHAR KUVAKİ,1996,Çocuk hastalarda rektal premedikasyonda klonidin ile midazolamın karşılaştırılması<br><span style='font-style: italic';> ,Dokuz Eylül Üniversitesi,Tıpta Uzmanlık,Anestezi ve Reanimasyon = Anesthesiology and Reanimation," onclick=tezDetay('CIwFNCIyPN6_G_uOvULlmQ','CIwFNCIyPN6_G_uOvULlmQ')"
