tez_no,yazar,yıl,title,üniversite,tez_türü,konu,tez_detay
60786,CELALETTİN GİRAY,1987,Barsak hastalıkları ile ilgisi görülen dermatozların 1984-1986 yılları arasında kliniğimize başvuran hastalarda değerlendirilmesi<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Dermatoloji = Dermatology," onclick=tezDetay('27XkEdm4peJx7Y7DMbzjOA','27XkEdm4peJx7Y7DMbzjOA')"
71413,SEMA ORAN,1986,31 Behçet Hastalığı olgusunda psikosomatik yönden yapılan tetkiklerin değerlendirilmesi<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Dermatoloji = Dermatology," onclick=tezDetay('Edg9MFuu1Jq6F7BCVMHngw','Edg9MFuu1Jq6F7BCVMHngw')"
71414,MUHAMMET NASSİF,1986,Parotitis epidemica ile menengoensefolit orsit tümoral komplikasyonlu hastalarda kan ve idrarda amilaz biokimyasal analizin klinik yeri ve önemi<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Biyokimya = Biochemistry," onclick=tezDetay('1EBKdKa1yWeoARcHwAY3xA','1EBKdKa1yWeoARcHwAY3xA')"
71415,ÖZALP NASIFOĞLU,1986,"Cilt lezyonlarında, Medical Laser\'in değeri<br><span style='font-style: italic';>",Sağlık Bakanlığı,Tıpta Uzmanlık,Dermatoloji = Dermatology," onclick=tezDetay('YpiqybRlFeJ9t_Mo0o49Uw','YpiqybRlFeJ9t_Mo0o49Uw')"
161662,OKTAY BURNUKARA,1984,Sifilis serolojisinde T.P.H.A. testinin klinik değeri<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Dermatoloji = Dermatology," onclick=tezDetay('jk3K0N9DpoiFNuKtW0Lp2g','Z9NLV7mTZcc0L_63dIXW9w')"
60788,TUNÇ ÇELEBİ,1987,Batın ultrasonografisinin genel cerrahi yönünden değerlendirilmesi<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('rAkf62LuwLfNG_DWohCBQQ','rAkf62LuwLfNG_DWohCBQQ')"
60789,AHMET NECCAR,1987,Appendektomide antianaerobik prfilaksi<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('1rZ6kSNJMboOODcfhdfLKA','1rZ6kSNJMboOODcfhdfLKA')"
60790,Y. GÖNÜL AYKUTER,1987,Pilonidal sinüs hastalığı ve tedavisi<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('Hpy5AWptrNOa7Q69BKj-gg','Hpy5AWptrNOa7Q69BKj-gg')"
60791,KADİR DEVRİM DEMİREL,1989,Bilio digestif anastomozlar ve koledeko duodenostominin yeri<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('IU7EuvQPG3Iu6UW6xgFNtQ','IU7EuvQPG3Iu6UW6xgFNtQ')"
60792,ALAATTİN TEKİN,1987,Travmatizmalara bağlı karaciğer yaralanmaları<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('nIvrYeDfx0M6jycw5BkdzQ','nIvrYeDfx0M6jycw5BkdzQ')"
60793,AHMET CAN ERTAM,1987,Meme cerrahisitedavisinde yeni görüşler ve modifiye radikal mastektominin yeri<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Genel Cerrahi = General Surgery," onclick=tezDetay('_8Hqo4HIFNlbZeDQIn-HGA','_8Hqo4HIFNlbZeDQIn-HGA')"
71416,REMZİYE MUSA,1986,Kliniğimizde yatarak tedavi gören solunum sistemi hastalarında tüberküloz insidansı (Beş yıllık olguların dökümü)<br><span style='font-style: italic';>,Sağlık Bakanlığı,Tıpta Uzmanlık,Çocuk Sağlığı ve Hastalıkları = Child Health and Diseases," onclick=tezDetay('YVyV_13fjwDX3w16AMrnow','YVyV_13fjwDX3w16AMrnow')"
